MSOA,Attribute,Value,%
E02006805,Q10b - How strongly do you feel you belong to Coventry? - Not at all strongly,,0.10%
E02001958,Q10b - How strongly do you feel you belong to Coventry? - Not very strongly,,0.10%
E02001959,Q10b - How strongly do you feel you belong to Coventry? - Not very strongly,,0.20%
E02001961,Q10b - How strongly do you feel you belong to Coventry? - Not very strongly,,0.30%
E02001962,Q10b - How strongly do you feel you belong to Coventry? - Not very strongly,,0.20%
E02001963,Q10b - How strongly do you feel you belong to Coventry? - Not very strongly,,0.30%
E02001964,Q10b - How strongly do you feel you belong to Coventry? - Not very strongly,,0.20%
E02001965,Q10b - How strongly do you feel you belong to Coventry? - Not very strongly,,0.20%
E02001966,Q10b - How strongly do you feel you belong to Coventry? - Not very strongly,,0.20%
E02001967,Q10b - How strongly do you feel you belong to Coventry? - Not very strongly,,0.40%
E02001968,Q10b - How strongly do you feel you belong to Coventry? - Not very strongly,,0.40%
E02001969,Q10b - How strongly do you feel you belong to Coventry? - Not very strongly,,0.20%
E02001970,Q10b - How strongly do you feel you belong to Coventry? - Not very strongly,,0.30%
E02001971,Q10b - How strongly do you feel you belong to Coventry? - Not very strongly,,0.20%
E02001972,Q10b - How strongly do you feel you belong to Coventry? - Not very strongly,,0.20%
E02001973,Q10b - How strongly do you feel you belong to Coventry? - Not very strongly,,0.30%
E02001974,Q10b - How strongly do you feel you belong to Coventry? - Not very strongly,,0.20%
E02001975,Q10b - How strongly do you feel you belong to Coventry? - Not very strongly,,0.30%
E02001976,Q10b - How strongly do you feel you belong to Coventry? - Not very strongly,,0.30%
E02001977,Q10b - How strongly do you feel you belong to Coventry? - Not very strongly,,0.30%
E02001978,Q10b - How strongly do you feel you belong to Coventry? - Not very strongly,,0.30%
E02001979,Q10b - How strongly do you feel you belong to Coventry? - Not very strongly,,0.20%
E02001980,Q10b - How strongly do you feel you belong to Coventry? - Not very strongly,,0.40%
E02001981,Q10b - How strongly do you feel you belong to Coventry? - Not very strongly,,0.20%
E02001982,Q10b - How strongly do you feel you belong to Coventry? - Not very strongly,,0.30%
E02001983,Q10b - How strongly do you feel you belong to Coventry? - Not very strongly,,0.30%
E02001984,Q10b - How strongly do you feel you belong to Coventry? - Not very strongly,,0.20%
E02001985,Q10b - How strongly do you feel you belong to Coventry? - Not very strongly,,0.20%
E02001986,Q10b - How strongly do you feel you belong to Coventry? - Not very strongly,,0.30%
E02001987,Q10b - How strongly do you feel you belong to Coventry? - Not very strongly,,0.40%
E02001988,Q10b - How strongly do you feel you belong to Coventry? - Not very strongly,,0.40%
E02001989,Q10b - How strongly do you feel you belong to Coventry? - Not very strongly,,0.40%
E02001990,Q10b - How strongly do you feel you belong to Coventry? - Not very strongly,,0.30%
E02001991,Q10b - How strongly do you feel you belong to Coventry? - Not very strongly,,0.40%
E02001992,Q10b - How strongly do you feel you belong to Coventry? - Not very strongly,,0.30%
E02001993,Q10b - How strongly do you feel you belong to Coventry? - Not very strongly,,0.30%
E02001994,Q10b - How strongly do you feel you belong to Coventry? - Not very strongly,,0.20%
E02001995,Q10b - How strongly do you feel you belong to Coventry? - Not very strongly,,0.30%
E02001996,Q10b - How strongly do you feel you belong to Coventry? - Not very strongly,,0.30%
E02001997,Q10b - How strongly do you feel you belong to Coventry? - Not very strongly,,0.20%
E02001998,Q10b - How strongly do you feel you belong to Coventry? - Not very strongly,,0.40%
E02001999,Q10b - How strongly do you feel you belong to Coventry? - Not very strongly,,0.40%
E02006805,Q10b - How strongly do you feel you belong to Coventry? - Not very strongly,,0.30%
E02001958,Q10b - How strongly do you feel you belong to Coventry? - Very strongly,,0.30%
E02001959,Q10b - How strongly do you feel you belong to Coventry? - Very strongly,,0.20%
E02001961,Q10b - How strongly do you feel you belong to Coventry? - Very strongly,,0.20%
E02001962,Q10b - How strongly do you feel you belong to Coventry? - Very strongly,,0.10%
E02001963,Q10b - How strongly do you feel you belong to Coventry? - Very strongly,,0.10%
E02001964,Q10b - How strongly do you feel you belong to Coventry? - Very strongly,,0.10%
E02001965,Q10b - How strongly do you feel you belong to Coventry? - Very strongly,,0.10%
E02001966,Q10b - How strongly do you feel you belong to Coventry? - Very strongly,,0.10%
E02001967,Q10b - How strongly do you feel you belong to Coventry? - Very strongly,,0.20%
E02001968,Q10b - How strongly do you feel you belong to Coventry? - Very strongly,,0.20%
E02001969,Q10b - How strongly do you feel you belong to Coventry? - Very strongly,,0.20%
E02001970,Q10b - How strongly do you feel you belong to Coventry? - Very strongly,,0.20%
E02001971,Q10b - How strongly do you feel you belong to Coventry? - Very strongly,,0.20%
E02001972,Q10b - How strongly do you feel you belong to Coventry? - Very strongly,,0.20%
E02001973,Q10b - How strongly do you feel you belong to Coventry? - Very strongly,,0.20%
E02001974,Q10b - How strongly do you feel you belong to Coventry? - Very strongly,,0.20%
E02001975,Q10b - How strongly do you feel you belong to Coventry? - Very strongly,,0.10%
E02001976,Q10b - How strongly do you feel you belong to Coventry? - Very strongly,,0.10%
E02001977,Q10b - How strongly do you feel you belong to Coventry? - Very strongly,,0.10%
E02001978,Q10b - How strongly do you feel you belong to Coventry? - Very strongly,,0.10%
E02001979,Q10b - How strongly do you feel you belong to Coventry? - Very strongly,,0.20%
E02001980,Q10b - How strongly do you feel you belong to Coventry? - Very strongly,,0.10%
E02001981,Q10b - How strongly do you feel you belong to Coventry? - Very strongly,,0.10%
E02001982,Q10b - How strongly do you feel you belong to Coventry? - Very strongly,,0.10%
E02001983,Q10b - How strongly do you feel you belong to Coventry? - Very strongly,,0.10%
E02001984,Q10b - How strongly do you feel you belong to Coventry? - Very strongly,,0.20%
E02001985,Q10b - How strongly do you feel you belong to Coventry? - Very strongly,,0.30%
E02001986,Q10b - How strongly do you feel you belong to Coventry? - Very strongly,,0.10%
E02001987,Q10b - How strongly do you feel you belong to Coventry? - Very strongly,,0.10%
E02001988,Q10b - How strongly do you feel you belong to Coventry? - Very strongly,,0.10%
E02001989,Q10b - How strongly do you feel you belong to Coventry? - Very strongly,,0.10%
E02001990,Q10b - How strongly do you feel you belong to Coventry? - Very strongly,,0.20%
E02001991,Q10b - How strongly do you feel you belong to Coventry? - Very strongly,,0.10%
E02001992,Q10b - How strongly do you feel you belong to Coventry? - Very strongly,,0.20%
E02001993,Q10b - How strongly do you feel you belong to Coventry? - Very strongly,,0.10%
E02001994,Q10b - How strongly do you feel you belong to Coventry? - Very strongly,,0.30%
E02001995,Q10b - How strongly do you feel you belong to Coventry? - Very strongly,,0.10%
E02001996,Q10b - How strongly do you feel you belong to Coventry? - Very strongly,,0.20%
E02001997,Q10b - How strongly do you feel you belong to Coventry? - Very strongly,,0.20%
E02001998,Q10b - How strongly do you feel you belong to Coventry? - Very strongly,,0.20%
E02001999,Q10b - How strongly do you feel you belong to Coventry? - Very strongly,,0.10%
E02006805,Q10b - How strongly do you feel you belong to Coventry? - Very strongly,,0.20%
E02001958,Q11 - Has COVID-19 changed how you feel you belong to your local community? - I feel less of a sense of belonging,,0.20%
E02001959,Q11 - Has COVID-19 changed how you feel you belong to your local community? - I feel less of a sense of belonging,,0.20%
E02001961,Q11 - Has COVID-19 changed how you feel you belong to your local community? - I feel less of a sense of belonging,,0.20%
E02001962,Q11 - Has COVID-19 changed how you feel you belong to your local community? - I feel less of a sense of belonging,,0.20%
E02001963,Q11 - Has COVID-19 changed how you feel you belong to your local community? - I feel less of a sense of belonging,,0.20%
E02001964,Q11 - Has COVID-19 changed how you feel you belong to your local community? - I feel less of a sense of belonging,,0.20%
E02001965,Q11 - Has COVID-19 changed how you feel you belong to your local community? - I feel less of a sense of belonging,,0.10%
E02001966,Q11 - Has COVID-19 changed how you feel you belong to your local community? - I feel less of a sense of belonging,,0.20%
E02001967,Q11 - Has COVID-19 changed how you feel you belong to your local community? - I feel less of a sense of belonging,,0.10%
E02001968,Q11 - Has COVID-19 changed how you feel you belong to your local community? - I feel less of a sense of belonging,,0.30%
E02001969,Q11 - Has COVID-19 changed how you feel you belong to your local community? - I feel less of a sense of belonging,,0.20%
E02001970,Q11 - Has COVID-19 changed how you feel you belong to your local community? - I feel less of a sense of belonging,,0.10%
E02001971,Q11 - Has COVID-19 changed how you feel you belong to your local community? - I feel less of a sense of belonging,,0.10%
E02001972,Q11 - Has COVID-19 changed how you feel you belong to your local community? - I feel less of a sense of belonging,,0.20%
E02001973,Q11 - Has COVID-19 changed how you feel you belong to your local community? - I feel less of a sense of belonging,,0.30%
E02001974,Q11 - Has COVID-19 changed how you feel you belong to your local community? - I feel less of a sense of belonging,,0.10%
E02001975,Q11 - Has COVID-19 changed how you feel you belong to your local community? - I feel less of a sense of belonging,,0.10%
E02001976,Q11 - Has COVID-19 changed how you feel you belong to your local community? - I feel less of a sense of belonging,,0.20%
E02001977,Q11 - Has COVID-19 changed how you feel you belong to your local community? - I feel less of a sense of belonging,,0.00%
E02001978,Q11 - Has COVID-19 changed how you feel you belong to your local community? - I feel less of a sense of belonging,,0.30%
E02001979,Q11 - Has COVID-19 changed how you feel you belong to your local community? - I feel less of a sense of belonging,,0.10%
E02001980,Q11 - Has COVID-19 changed how you feel you belong to your local community? - I feel less of a sense of belonging,,0.10%
E02001981,Q11 - Has COVID-19 changed how you feel you belong to your local community? - I feel less of a sense of belonging,,0.20%
E02001982,Q11 - Has COVID-19 changed how you feel you belong to your local community? - I feel less of a sense of belonging,,0.10%
E02001983,Q11 - Has COVID-19 changed how you feel you belong to your local community? - I feel less of a sense of belonging,,0.10%
E02001984,Q11 - Has COVID-19 changed how you feel you belong to your local community? - I feel less of a sense of belonging,,0.20%
E02001985,Q11 - Has COVID-19 changed how you feel you belong to your local community? - I feel less of a sense of belonging,,0.30%
