Address,Postcode,Type,Status,Source,lat,long,Description
DADDLEYS WOOD WALL HILL ROAD,CV7 8AD,Land - Forestry - Woodlands,Manually Updated,LLPG-BLPU-20200709,52.452182,-1.566662,
PEGGYS PARK BEDLAM LANE,CV6 6AR,Land - Parks - Playground,Manually Updated,LLPG-BLPU-20200709,52.442555,-1.496655,
FOLESHILL CEMETERY WINDMILL ROAD,CV6 7BP,Land - Burial Ground - Historic / Disused Cemetery / Graveyard,Manually Updated,LLPG-BLPU-20200709,52.444213,-1.485131,
SEVERN TRENT RESERVOIR SCOTS LANE,CV6 2BZ,Land - Water - Lakes and reservoirs,Manually Updated,LLPG-BLPU-20200709,52.427692,-1.531047,
FORMER NEW CENTURY PARK DEVELOPMENT SITE ALLARD WAY,,Land - Development - Development Site,,LLPG-BLPU-20200709,#N/A,#N/A,
ERNSFORD GRANGE MOATED SITE PRINCETHORPE WAY,CV3 2QD,Object of Interest - Monument - Castles and historic ruins,Manually Updated,LLPG-BLPU-20200709,52.395557,-1.458671,
LAND ADJOINING 50 CROMWELL LANE,CV4 8AQ,Land - Unused Land - Vacant or derelict land,Manually Updated,LLPG-BLPU-20200709,52.39147,-1.596676,
LAND REAR OF 5 TO 191 WHOBERLEY AVENUE,CV5 8ER,Land - Forestry - Woodlands,Manually Updated,LLPG-BLPU-20200709,52.405917,-1.544846,
WILLOW CROFT DEVELOPMENT SITE CROMWELL LANE,,Land - Development - Development Site,,LLPG-BLPU-20200709,#N/A,#N/A,
LAND BETWEEN 16 AND 36 STATION STREET WEST,CV6 5NA,Land - Unused Land - Vacant or derelict land,Manually Updated,LLPG-BLPU-20200709,52.429785,-1.500235,
CALUDON CASTLE RUIN CALUDON CASTLE PARK FARREN ROAD,CV2 5EH,Object of Interest - Monument - Castles and historic ruins,Manually Updated,LLPG-BLPU-20200709,52.418962,-1.453533,
LAND BETWEEN 8 AND 22 MOWBRAY STREET,,Land - Development - Development Site,,LLPG-BLPU-20200709,#N/A,#N/A,
LAND CORNER OF RED LANE AND SWAN LANE SWAN LANE,,Land - Development - Development Site,,LLPG-BLPU-20200709,#N/A,#N/A,
WYKEN WMC RUGBY SPORTS GROUND WYKEN CROFT,CV2 3AA,Land - Parks - Private parks and gardens,Manually Updated,LLPG-BLPU-20200709,52.419692,-1.457912,
CENTRAL PAVILION GARDEN BIRD STREET,CV1 5FX,Land - Parks - Public Park / Garden,Manually Updated,LLPG-BLPU-20200709,52.412353,-1.506635,
WARWICK COURT DEVELOPMENT SITE WARWICK STREET,,Land - Development - Development Site,,LLPG-BLPU-20200709,#N/A,#N/A,
IN THE STILLNESS STATUE UNIVERSITY OF WARWICK SCIENCE PARK SIR WILLIAM LYONS ROAD,CV4 7EZ,Object of Interest - Monument - Statues,Manually Updated,LLPG-BLPU-20200709,52.386998,-1.558103,
MAJESTIC KESTRAL STATUE WILD FLOWER MEADOW CANLEY FORD,CV4 7AR,Object of Interest - Monument - Statues,Manually Updated,LLPG-BLPU-20200709,52.387867,-1.538419,
POPPIES MEMORIAL KENILWORTH ROAD WAR MEMORIAL PARK KENILWORTH ROAD,CV3 6PT,Object of Interest - Monument - Memorials and market crosses,Manually Updated,LLPG-BLPU-20200709,52.395564,-1.520718,
STONE SOFA STATUE NEXT TO CANAL LADY LANE,CV6 6AZ,Object of Interest - Monument - Statues,Manually Updated,LLPG-BLPU-20200709,52.450587,-1.487014,
GARDEN OF INTERNATIONAL FRIENDSHIP HALES STREET,CV1 1JB,Land - Parks - Public Open Space / Nature Reserve,Manually Updated,LLPG-BLPU-20200709,52.41048,-1.51036,
SIR GUY AND THE DUN COW MEMORIAL SHELTON SQUARE SHELTON SQUARE,CV1 1DG,Object of Interest - Monument - Memorials and market crosses,Manually Updated,LLPG-BLPU-20200709,52.40618,-1.513695,
WAR MEMORIAL NEXT TO THE SURGERY COURTAULDS WAY,CV6 5NX,Object of Interest - Monument - Memorials and market crosses,Manually Updated,LLPG-BLPU-20200709,52.424701,-1.503109,
WAR MEMORIAL IN FRONT OF CHURCH ALDERMANS GREEN ROAD,CV2 1PP,Object of Interest - Monument - Memorials and market crosses,Manually Updated,LLPG-BLPU-20200709,52.445733,-1.473064,
WAR MEMORIAL CROSS HALL LANE HALL LANE,CV2 2AW,Object of Interest - Monument - Memorials and market crosses,Manually Updated,LLPG-BLPU-20200709,52.42403,-1.443315,
MARTYRS MEMORIAL QUINTON ROAD QUINTON ROAD,CV3 5FE,Object of Interest - Monument - Memorials and market crosses,Manually Updated,LLPG-BLPU-20200709,52.39612,-1.507609,
PRINCESS ELIZABETHS COLUMN MEMORIAL BROADGATE,CV1 1FS,Object of Interest - Monument - Obelisks/Milestones/standing stones,Manually Updated,LLPG-BLPU-20200709,52.407788,-1.511193,
GODIVA AND PEEPING TOM MEMORIAL CLOCK BROADGATE BROADGATE,CV1 1FS,Object of Interest - Monument - Memorials and market crosses,Manually Updated,LLPG-BLPU-20200709,52.407788,-1.511193,
THREE TUNS MURAL BULL YARD,CV1 1LH,Object of Interest - Monument - Other Structure,Manually Updated,LLPG-BLPU-20200709,52.406124,-1.513166,
THE PHOENIX STATUE NEXT TO THE GLASSHOUSE PUBLIC HOUSE HERTFORD STREET,CV1 1LH,Object of Interest - Monument - Statues,Manually Updated,LLPG-BLPU-20200709,52.406124,-1.513166,
COVENTRY BOY STATUE OUTSIDE OF COVENTRY UNIVERSITY PRIORY STREET,CV1 5EP,Object of Interest - Monument - Statues,Manually Updated,LLPG-BLPU-20200709,52.408844,-1.507785,
STATUE OF SIR FRANK WHITTLE MILLENNIUM PLACE HALES STREET,CV1 1JD,Object of Interest - Monument - Statues,Manually Updated,LLPG-BLPU-20200709,52.410786,-1.510174,
PAX STATUE CANLEY GARDEN CEMETERY CANNON HILL ROAD,CV4 8GF,Object of Interest - Monument - Statues,Manually Updated,LLPG-BLPU-20200709,52.391334,-1.551417,
THE TRAVELLER AND THE STREAM STATUE HEATH CRESCENT HEATH CRESCENT,CV2 4PR,Object of Interest - Monument - Statues,Manually Updated,LLPG-BLPU-20200709,52.421001,-1.483064,
STATUE OF JAMES BRINDLEY COVENTRY CANAL BASIN COVENTRY CANAL,CV1 4LY,Object of Interest - Monument - Statues,Manually Updated,LLPG-BLPU-20200709,52.413632,-1.511649,
ECCE HOMO STATUE COVENTRY CATHEDRAL RUINS BAYLEY LANE,CV1 5AB,Object of Interest - Monument - Statues,Manually Updated,LLPG-BLPU-20200709,52.409186,-1.508002,
STATUE OF RECONCILIATION COVENTRY CATHEDRAL RUINS BAYLEY LANE,CV1 5AB,Object of Interest - Monument - Statues,Manually Updated,LLPG-BLPU-20200709,52.409186,-1.508002,
ST MICHAEL AND THE DEVIL STATUE COVENTRY CATHEDRAL PRIORY STREET,CV1 5AB,Object of Interest - Monument - Statues,Manually Updated,LLPG-BLPU-20200709,52.409186,-1.508002,
SIR THOMAS WHITES STATUE GREYFRIARS ROAD,CV1 3RY,Object of Interest - Monument - Statues,Manually Updated,LLPG-BLPU-20200709,52.405054,-1.515294,
THE JAMES STARLEY MEMORIAL STATUE GREYFRIARS GREEN WARWICK ROW,CV1 1EE,Object of Interest - Monument - Statues,Manually Updated,LLPG-BLPU-20200709,52.405505,-1.513423,
STATUE OF LEOFRIC OUTSIDE THE COUNCIL HOUSE EARL STREET,CV1 5RR,Object of Interest - Monument - Statues,Manually Updated,LLPG-BLPU-20200709,52.40709,-1.507613,
STATUE OF LADY GODIVA BROADGATE BROADGATE,CV1 1LL,Object of Interest - Monument - Statues,Manually Updated,LLPG-BLPU-20200709,52.407755,-1.509767,
BASILLICA STATUE OUTSIDE LAW COURTS MUCH PARK STREET,CV1 2SN,Object of Interest - Monument - Statues,Manually Updated,LLPG-BLPU-20200709,52.405584,-1.50644,
NAIAD STATUE CHAUNTRY PLACE,CV1 2GN,Object of Interest - Monument - Statues,Manually Updated,LLPG-BLPU-20200709,52.402418,-1.513095,
STATUE OF THE ENFOLDING PEACE GARDEN JORDAN WELL,CV1 5RW,Object of Interest - Monument - Statues,Manually Updated,LLPG-BLPU-20200709,52.406704,-1.505845,
STATUE OF ELISABETH FRINK BRONZE JORDAN WELL JORDAN WELL,CV1 5RW,Object of Interest - Monument - Statues,Manually Updated,LLPG-BLPU-20200709,52.406704,-1.505845,
TILE HILL WOOD NATURE RESERVE BANNER LANE,CV4 9DR,Land - Forestry - Woodlands,Manually Updated,LLPG-BLPU-20200709,52.404323,-1.560517,
LIMBRICK WOOD JARDINE CRESCENT,CV4 9PQ,Land - Forestry - Woodlands,Manually Updated,LLPG-BLPU-20200709,52.406653,-1.575781,
ROCK SPINNEY TARQUIN CLOSE,CV3 3BW,Land - Forestry - Woodlands,Manually Updated,LLPG-BLPU-20200709,52.390717,-1.461846,
BINLEY LITTLE WOOD BREDON AVENUE,CV3 2FD,Land - Forestry - Woodlands,Manually Updated,LLPG-BLPU-20200709,52.39978,-1.446465,
COUNDON WEDGE COUNDON WEDGE DRIVE,CV5 9DQ,Land - Forestry - Woodlands,Manually Updated,LLPG-BLPU-20200709,52.436495,-1.552548,
THE ALDERS TAMWORTH ROAD,CV6 2JH,Land - Forestry - Woodlands,Manually Updated,LLPG-BLPU-20200709,52.436158,-1.532634,
PLANTS HILL WOOD TILE HILL LANE,CV4 9RQ,Land - Forestry - Woodlands,Manually Updated,LLPG-BLPU-20200709,52.399819,-1.588104,
PIG WOOD TILE HILL LANE,CV4 9DR,Land - Forestry - Woodlands,Manually Updated,LLPG-BLPU-20200709,52.404323,-1.560517,
HAWKES END WOOD WALL HILL ROAD,CV5 9EL,Land - Forestry - Woodlands,Manually Updated,LLPG-BLPU-20200709,52.445568,-1.55534,
BUNSONS WOOD THOMPSONS ROAD,CV7 8JW,Land - Forestry - Woodlands,Manually Updated,LLPG-BLPU-20200709,52.460002,-1.538034,
THE SPINNEY WASTE LANE,CV6 2EH,Land - Forestry - Woodlands,Manually Updated,LLPG-BLPU-20200709,52.437747,-1.534727,
PIKEHORNE WOOD TAMWORTH ROAD,CV6 2JH,Land - Forestry - Woodlands,Manually Updated,LLPG-BLPU-20200709,52.436158,-1.532634,
ELKIN WOOD CLAY LANE,CV7 8AE,Land - Forestry - Woodlands,Manually Updated,LLPG-BLPU-20200709,52.448178,-1.565804,
NEW STOKE VILLAGE DEVELOPMENT SITE HUMBER ROAD,,Land - Development - Development Site,,LLPG-BLPU-20200709,#N/A,#N/A,
PAXTON MEMORIAL LONDON ROAD CEMETERY LONDON ROAD,CV1 2JT,Object of Interest - Monument - Memorials and market crosses,Manually Updated,LLPG-BLPU-20200709,52.402772,-1.50065,
PLAYGROUND THE PARK PALING,CV3 5LL,Land - Parks - Playground,Manually Updated,LLPG-BLPU-20200709,52.388987,-1.495663,
SWANSWELL POOL SWANSWELL PARK STONEY STANTON ROAD,CV1 4FF,Land - Water - Named Pond,Manually Updated,LLPG-BLPU-20200709,52.414055,-1.504978,
RECREATION GROUND TUTBURY AVENUE,CV4 7BJ,Land - Parks - Playground,Manually Updated,LLPG-BLPU-20200709,52.386477,-1.5439,
RECREATION GROUND SIMON STONE STREET,CV6 7GL,Land - Parks - Playground,Manually Updated,LLPG-BLPU-20200709,52.433905,-1.48787,
RECREATION GROUND SWILLINGTON ROAD,CV6 3BN,Land - Parks - Playground,Manually Updated,LLPG-BLPU-20200709,52.418664,-1.517366,
RECREATION GROUND PARRY ROAD,CV2 3LZ,Land - Parks - Public Open Space / Nature Reserve,Manually Updated,LLPG-BLPU-20200709,52.426607,-1.472086,
SPORTS GROUND CUBBINGTON ROAD,CV6 7BH,Land - Parks - Playground,Manually Updated,LLPG-BLPU-20200709,52.443278,-1.482965,
TEN SHILLING WOOD CHARTER AVENUE,CV4 8DA,Land - Forestry - Woodlands,Manually Updated,LLPG-BLPU-20200709,52.392996,-1.573522,
PARK WOOD CHARTER AVENUE,CV4 8AF,Land - Forestry - Woodlands,Manually Updated,LLPG-BLPU-20200709,52.392948,-1.592621,
PRIMROSE HILL PARK BERRY STREET,CV1 5JT,Land - Parks - Playground,Manually Updated,LLPG-BLPU-20200709,52.413042,-1.494889,
HEARSALL COMMON LAND HEARSALL COMMON,CV5 6GN,Land - Parks - Public Open Space / Nature Reserve,Manually Updated,LLPG-BLPU-20200709,52.40231,-1.532669,
WAR MEMORIAL KENILWORTH ROAD WAR MEMORIAL PARK KENILWORTH ROAD,CV3 6PT,Object of Interest - Monument - Memorials and market crosses,Manually Updated,LLPG-BLPU-20200709,52.395564,-1.520718,
WAR MEMORIAL PARK KENILWORTH ROAD,CV3 6PT,Land - Parks - Public Open Space / Nature Reserve,Manually Updated,LLPG-BLPU-20200709,52.395564,-1.520718,
WHITLEY GROVE HILL FRAY DRIVE,CV3 4DE,Land - Forestry - Woodlands,Manually Updated,LLPG-BLPU-20200709,52.385194,-1.483408,
COLUMBARIUM CANLEY GARDEN CEMETERY AND CREMATORIUM CANNON HILL ROAD,CV4 7DF,Object of Interest - Monument - Memorials and market crosses,Manually Updated,LLPG-BLPU-20200709,52.387289,-1.547006,
WILLENHALL WOOD YARNINGALE ROAD,CV3 3EL,Land - Forestry - Woodlands,Manually Updated,LLPG-BLPU-20200709,52.382785,-1.467231,
ALLESLEY PARK ALLESLEY HALL DRIVE,CV5 8AD,Land - Parks - Public Open Space / Nature Reserve,Manually Updated,LLPG-BLPU-20200709,52.411111,-1.558259,
TOCIL WOOD GIBBET HILL ROAD,CV4 7AJ,Land - Forestry - Woodlands,Manually Updated,LLPG-BLPU-20200709,52.373502,-1.553144,
WAINBODY WOOD KENILWORTH ROAD,CV4 7AJ,Land - Forestry - Woodlands,Manually Updated,LLPG-BLPU-20200709,52.373502,-1.553144,
BIN STORE 122 TO 144 SADLER ROAD,,Commercial - Utilities - Waste management,,LLPG-BLPU-20200709,#N/A,#N/A,
BIN STORE 170 TO 192 SADLER ROAD,,Commercial - Utilities - Waste management,,LLPG-BLPU-20200709,#N/A,#N/A,
BIN STORE 97 TO 119 BRUCE ROAD,,Commercial - Utilities - Waste management,,LLPG-BLPU-20200709,#N/A,#N/A,
BIN STORE 98 TO 110 SADLER ROAD,,Commercial - Utilities - Waste management,,LLPG-BLPU-20200709,#N/A,#N/A,
BIN STORE 146 TO 168 SADLER ROAD,,Commercial - Utilities - Waste management,,LLPG-BLPU-20200709,#N/A,#N/A,
BIN STORE 1 TO 23 BRUCE ROAD,,Commercial - Utilities - Waste management,,LLPG-BLPU-20200709,#N/A,#N/A,
BIN STORE 25 TO 47 BRUCE ROAD,,Commercial - Utilities - Waste management,,LLPG-BLPU-20200709,#N/A,#N/A,
BIN STORE 49 TO 71 BRUCE ROAD,,Commercial - Utilities - Waste management,,LLPG-BLPU-20200709,#N/A,#N/A,
BIN STORE 73 TO 95 BRUCE ROAD,,Commercial - Utilities - Waste management,,LLPG-BLPU-20200709,#N/A,#N/A,
BIN STORE 1 TO 15 SOWE WAY SOWE WAY,,Commercial - Utilities - Waste management,,LLPG-BLPU-20200709,#N/A,#N/A,
BIN STORE 276 TO 298 TORRINGTON AVENUE TORRINGTON AVENUE,,Commercial - Utilities - Waste management,,LLPG-BLPU-20200709,#N/A,#N/A,
BIN STORE 410 TO 420 TORRINGTON AVENUE TORRINGTON AVENUE,,Commercial - Utilities - Waste management,,LLPG-BLPU-20200709,#N/A,#N/A,
BIN STORE 19 TO 29 HUMMINGBIRD AVENUE,,Commercial - Utilities - Waste management,,LLPG-BLPU-20200709,#N/A,#N/A,
BIN STORES 65 TO 73 MERCIA GARDENS,,Commercial - Utilities - Waste management,,LLPG-BLPU-20200709,#N/A,#N/A,
BIN STORES 62 TO 66 MERCIA GARDENS,,Commercial - Utilities - Waste management,,LLPG-BLPU-20200709,#N/A,#N/A,
BIN STORE 1 TO 15 MINERS WAY,,Commercial - Utilities - Waste management,,LLPG-BLPU-20200709,#N/A,#N/A,
BIN STORE 2 TO 16 MINERS WAY,,Commercial - Utilities - Waste management,,LLPG-BLPU-20200709,#N/A,#N/A,
BIN STORE 35 TO 45 RAFFERTY ADAMS WAY,,Commercial - Utilities - Waste management,,LLPG-BLPU-20200709,#N/A,#N/A,
"Tom Farndon Memorial; By Ormerod, Richard (1896-1979); In St. Paul'S Cemetery, Holbrook'S Lane, Coventry. Commissioned By Farndon, Mrs. Installed 1935-6; Sa/1;1935",CV6 4BW,Public Art - Sculpture,,Public Art Audit,52.439868,-1.50371,
"Glass Screen ('West Window'); By Hutton, John (1906-1978); Forms South Wall Of The Cathedral, Coventry New Cathedral; Sa/269;",CV1 5FB,Public Art - Building Facade,,Public Art Audit,52.405314,-1.500063,
"Pax; By Ehrlich, Georg. (1897-1966); In Garden Of Rest, Canley Crematorium, Coventry; Sa/3;1945",CV4 7DF,Public Art - Sculpture,,Public Art Audit,52.387289,-1.547006,
"Levelling Stone, The; By Tennant, Trevor (Born 1906) Or (1900-1980); In Upper Precinct, Coventry; Sa/4;1946",CV1 1DE,Public Art - Relief,,Public Art Audit,52.408338,-1.511686,
"Broadgate Standard; By British Pressed Panels Ltd.  Incl: Wilf Bullingham; At Very Top Of Precinct, Upper Precinct, Coventry; Sa/5;1948",CV1 1DE,Public Art - Monument,,Public Art Audit,52.408338,-1.511686,
"Self Sacrifice (Lady Godiva); By Lutyens, Sir Edwin, And/Or Burnett, Sir John (Plinth By); In Broadgate, Coventry; Sa/6;1944",CV1 1LL,Public Art - Sculpture,,Public Art Audit,52.407755,-1.509767,
"Christ; By John, Alain (1921-1943); In The North Aisle, East End Of St Michael'S Cathedral Ruins, Coventry. Installed 9 Nov 1949.; Sa/7;1949",CV1 5RN,Public Art - ,,Public Art Audit,52.407709,-1.507671,
"Bond'S  Hospital/Bablake School; By ; In Hill Street, Coventry; Sa/8;C 1500",CV1 4AN,Public Art - Building,,Public Art Audit,52.409442,-1.515511,
"Ford'S Hospital; By Unknown; Ford'S Hospital Was Founed In 1529 In Greyfriars Lane, Coventry.; Sa/9;1529",CV1 2GY,Public Art - Building,,Public Art Audit,52.406121,-1.510358,
"Cathedral Centre Of  Studies; By Owned By Wells, David (Wine Cooper, Owner And Commissioner Of This Building). ?Smith Bros Of Warwick? Gd; 11 Priory Row, Coventry; Sa/10;1720 - 1730 (Circa)",CV1 5EP,Public Art - Building Facade,,Public Art Audit,52.408844,-1.507785,
"Kirby House; By Unknown; 16 Little Park Street, Coventry; Sa/11;C 1740",CV1 2JZ,Public Art - Building Facade,,Public Art Audit,52.406339,-1.508892,
"M. U. Oddfellows Club; By Bird, Thomas (?) (Architect); 7 Little Park Street, Coventry; Sa/12;C 1750",CV1 2UR,Public Art - Building Facade,,Public Art Audit,52.406465,-1.508738,
"Coat Of Arms Bridge; By London And Birmingham Railway Company (Built By); Over Coat Of Arms Bridge Road, Coventry; Sa/13;1844",CV3 6GL,Public Art - Relief,,Public Art Audit,52.387477,-1.522074,
"Paxton Memorial, The; By Goddard, Joseph And Son (Architect); In London Road Cemetery, Coventry, Commissioned By Paxton Memorial Committee, Installed 1867-70; Sa/14;1867 - 1870",CV1 2JT,Public Art - Monument,Manually Updated,Public Art Audit,52.402772,-1.50065,
"Goodwins Flour Mill; By Hardy, Richard, Of Nottingham (Architect); Formerly At Wheatley Street, Coventry; Sa/15;1878",CV1 5FS,Public Art - Building,Manually Updated,Public Art Audit,52.411436,-1.504125,
"Sir Thomas White Memorial, The; By Wills, W. W. And T. W.; On Greyfriars Green, Coventry, Commissioned By Sir Thomas White Memorial Committee, Installed 1883 October 11; Sa/16;1883",CV1 1EE,Public Art - Statue,,Public Art Audit,52.405505,-1.513423,
"James Starley Memorial, The; By Whitehead, J. And Sons; On Greyfriars Green, Coventry, Commissioned By Committee For The Starley Memorial, Installed 1884 November 8; Sa/17;1884",CV1 1EE,Public Art - Statue,,Public Art Audit,52.405505,-1.513423,
"Midland Bank; By Osborn, F. B. (Architect); 18, High Street, Coventry; Sa/18;1896",CV1 5RF,Public Art - Building,,Public Art Audit,52.407561,-1.508461,
"General Wolfe Pub; By Unknown; On Foleshill Road, Coventry; Sa/19;1900",CV6 5AL,Public Art - Building Facade,,Public Art Audit,52.42915,-1.498543,
"Coventry Martyrs Memorial, The; By Maile, G. And Sons (Architect); On Traffic Island, Ringway St. Patricks, Coventry, Committee For Martyrs Memorial, Installed 1910; Sa/20;1910",CV1 2JX,Public Art - Monument,,Public Art Audit,52.404528,-1.507701,
"Council House; By Garrett And Simster (Birmingham) (Architect); Earl Street, Coventry; Sa/22;1913 - 1926",CV1 5RR,Public Art - Building Facade,,Public Art Audit,52.40709,-1.507613,
"Coliseum Dance Hall; By Gilbert, J. H.  (?) (Architect); Whitefriars Street/ Jordan Well, Coventry   Now Part Of The Ellen Terry Building, Coventry University; Sa/23;1921 - 1923",CV1 5RW,Public Art - Building Facade,,Public Art Audit,52.406704,-1.505845,
"Dr. Yeatman Biggs.; By Thornycroft, Hamo. Sir. Ra. (1850-1925); In North East Aisle, Cathedral Ruins, Coventry, Commissioned By The Bishop'S Children, Installed 1925 July; Sa/24;1924",CV1 5EP,Public Art - Sculpture,,Public Art Audit,52.408844,-1.507785,
"Cenotaph, The; By Tickner, T. F., Friba. (1866-1924) (Architect); In War Memorial Park, Coventry, Commissioned By Coventry War Memorial General Committee, Installed 1927 October 8; Sa/25;1927",CV3 6PT,Public Art - Monument,,Public Art Audit,52.395564,-1.520718,
"Odeon Cinema; By Watkins, M.H. (Bristol) (Architect); Jordan Well, Coventry   Now Part Of The Ellen Terry Building, Coventry University; Sa/26;1928 - 1930",CV1 5RW,Public Art - Building Facade,,Public Art Audit,52.406704,-1.505845,
"National Westminster Bank; By Palmer, F. C. R. And Holden, W. F. C. (Architect); High Street, Coventry; Sa/27;1930",CV1 1NE,Public Art - Building,Manually Updated,Public Art Audit,52.407578,-1.510475,
"Co-Operative Emporium; By Johnson, W. A., Cws Architects Depart. (Architect); 378-384 Foleshill Road, Coventry; Sa/28;1931",CV6 5AN,Public Art - Building Facade,,Public Art Audit,52.428693,-1.498902,
"Lloyds Bank; By Buckland And Haywood (Architect); High Street, Coventry; Sa/29;1932",CV1 5RE,Public Art - Building,,Public Art Audit,52.407374,-1.508875,
"Coventry Technical College; By Hoare, A. W. (Architect); The Butts, Coventry; Sa/30;1913 (Plans); Built 1933-5",CV1 3BH,Public Art - Building Facade,,Public Art Audit,52.405882,-1.524487,
"Princess Elizabeth'S Column; By Skelton, John (1923-1999); At Ne Corner Of Building, Street Level, Broadgate House, Coventry, Commissioned By Coventry Planning And Redevelopment Committee, Installed 1950-1; Sa/31;1951",CV1 1NE,Public Art - Architectural Detail,,Public Art Audit,52.407578,-1.510475,
"Coventry Martyrs Mosaic; By Hosking, Hugh Richard, Arca, (Born In 1904) (Designer); In East Entrance, Broadgate House, Coventry, Commissioned By Coventry Planning And Redevelopment Committee, Installed In 1951-3; Sa/32;1951 - 1953",CV1 1NE,Public Art - Mosaic,,Public Art Audit,52.407578,-1.510475,
"Sir Guy And The Dun Cow; By Ramsey, Alma (Mrs. Hosking) (Born In 1907); Above Pedestrian Route Between Bull Yard And Shelton Square, Coventry, Commissioned By Coventry Planning And Redevelopment Committee, Installed 1952 March; Sa/33;1952",CV1 1LH,Public Art - Relief,,Public Art Audit,52.406124,-1.513166,
"People Of Coventry, The; By Tennant, Trevor (Born 1906) Or (1900-1980); Broadgate House, Coventry, Facing Hertford Street, Commissioned By Coventry Planning And Redevelopment Committee, Installed 1953 January; Sa/34;1953",CV1 1FQ,Public Art - Building Facade,,Public Art Audit,52.407534,-1.510696,
"Godiva And Peeping Tom; By Tennant, Trevor (Born 1906) Or (1900-1980); Broadgate House, Coventry, Facing Broadgate, Commissioned By Coventry Planning And Redevelopment Committee, Installed 1953 July; Sa/35;1951",CV1 1NE,Public Art - Building Facade,,Public Art Audit,52.407578,-1.510475,
"Co-Operative Wholesale Society Columns; By Skelton, John (1923-1999); Frontage Of Co-Op, Co-Operative Store, Corporation Street, Coventry; Sa/38;1956",CV1 1GF,Public Art - Building Facade,,Public Art Audit,52.409102,-1.514051,
"Reliefs; By Herbert, Alfred, And Sons (Architect); Exterior Of Herbert Art Gallery And Museum, Jordan Well, Coventry   On East Wall; Sa/39;1957",CV1 5QP,Public Art - Relief,,Public Art Audit,52.407192,-1.506128,
"Mosaic; By City Architects Department, Coventry (Architects); Centre Of Floor Of Retail Market, Coventry; Sa/40;1958",CV1 3HT,Public Art - Mosaic,,Public Art Audit,52.406991,-1.514382,
"Belgrade; By Brown, James C. ('Jim') (B. 1917); Belgrade Theatre, Coventry   On Exterior Wall Of Theatre, Facing Corporation St; Sa/41;1958",CV1 1GX,Public Art - Relief,,Public Art Audit,52.409464,-1.514394,
"Fish Market Figures; By Brown, James C. ('Jim') (B. 1917); Fish Market, Victoria Buildings, Coventry; Sa/42;1958",CV1 3HT,Public Art - Architectural Detail,Manually Updated,Public Art Audit,52.407017,-1.514294,
"Coventry Mural; By Cullen, Gordon; Lower Precinct,Coventry; Sa/43;1958",CV1 1DX,Public Art - Mural,,Public Art Audit,52.408409,-1.513838,
"Neon Panels; By Ling, Arthur (City Architect); Lower Precinct, Coventry   Panels Above Shops In The Upper Level; Sa/45;1958 - 1961",CV1 1DX,Public Art - Mural,,Public Art Audit,52.408409,-1.513838,
"Four Seasons; By Froy, Martin (B. 1926); Belgrade Theatre, Coventry   On Interior Wall Of Theatre; Sa/46;1954 - 1959",CV1 1GX,Public Art - Mosaic,Manually Updated,Public Art Audit,52.409464,-1.514394,
"Man'S Struggle; By Ritchie, Walter (1919-1997); This Consists Of Two Panels Now On The Exterior Of Herbert, Jordan Well, Coventry. They Were Originally At Either End Of A Large Fountain In The Upper Precinct, Coventry, And Were Re-Sited With The Assistance Of The Artist, Who Declared Himself Very Happy With Their New Location. They Were Removed From The Precinct Around July 1993 And Installed At The Herbert Around Feb 1994.; Sa/47;1954 - 1958",CV1 5QP,Public Art - Relief,,Public Art Audit,52.407192,-1.506128,
